CustomerID,CustomerName,Segment,Country,Region,State,City
CR-26253,Corey Roper,Home Office,Russia,Emea,Astrakhan',Astrakhan'
VP-117302,Victor Preis,Home Office,Iran,Emea,Zanjan,Zanjan
MO-78002,Meg O'Connel,Home Office,Israel,Emea,Haifa,Haifa
DP-33903,Dennis Pardue,Home Office,Ukraine,Emea,Volyn,Luts'K
MA-79951,Michelle Arnett,Home Office,Angola,Africa,Luanda,Luanda
DA-34501,Dianna Arnett,Home Office,Democratic Republic Of The Congo,Africa,Kinshasa,Kinshasa
DE-32551,Deanra Eno,Home Office,Morocco,Africa,Souss-Massa-Draâ,Agadir
BT-15301,Bradley Talbott,Home Office,Guinea-Bissau,Africa,Bissau,Bissau
LC-69601,Lindsay Castell,Home Office,Egypt,Africa,Al Qahirah,Cairo
TW-110251,Tamara Willingham,Home Office,Ghana,Africa,Greater Accra,Accra
SR-107401,Steven Roelle,Home Office,Somalia,Africa,Banaadir,Mogadishu
JK-56401,Jim Kriz,Home Office,Democratic Republic Of The Congo,Africa,Kinshasa,Kinshasa
KM-63751,Katherine Murray,Home Office,Zambia,Africa,Copperbelt,Chililabombwe
HJ-48751,Heather Jas,Home Office,Angola,Africa,Luanda,Luanda
MO-78001,Meg O'Connel,Home Office,Tanzania,Africa,Dar Es Salaam,Dar Es Salaam
JP-61351,Julie Prescott,Home Office,Egypt,Africa,Al Iskandariyah,Alexandria
CM-26551,Corinna Mitchell,Home Office,Tunisia,Africa,Tunis,Tunis
VF-117151,Vicky Freymann,Home Office,Democratic Republic Of The Congo,Africa,Kasai-Occidental,Kananga
PL-89251,Paul Lucas,Home Office,Morocco,Africa,Taza-Al Hoceima-Taounate,Taza
SD-104851,Shirley Daniels,Home Office,Morocco,Africa,Rabat-Salé-Zemmour-Zaer,Sale
MP-81751,Mike Pelletier,Home Office,Mali,Africa,Bamako,Bamako
BF-11701,Ben Ferrer,Home Office,Zambia,Africa,Copperbelt,Ndola
DB-32701,Deborah Brumfield,Home Office,Algeria,Africa,Annaba,Annaba
MG-76501,Matthew Grinstein,Home Office,South Africa,Africa,Gauteng,Roodepoort
JJ-57601,Joel Jenkins,Home Office,Tanzania,Africa,Dar Es Salaam,Dar Es Salaam
HD-47851,Harold Dahlen,Home Office,Democratic Republic Of The Congo,Africa,Katanga,Lubumbashi
SW-103501,Sean Wendt,Home Office,Kenya,Africa,Nyanza,Kisumu
DH-36751,Duane Huffman,Home Office,Madagascar,Africa,Analamanga,Antananarivo
PH-87901,Patricia Hirasaki,Home Office,Cameroon,Africa,Est,Bertoua
MG-78751,Michael Grace,Home Office,Tanzania,Africa,Arusha,Arusha
RS-98701,Roy Skaria,Home Office,Egypt,Africa,Al Qahirah,Cairo
TB-111901,Thomas Brumley,Home Office,Morocco,Africa,Meknès-Tafilalet,Meknes
FG-42601,Frank Gastineau,Home Office,South Africa,Africa,Eastern Cape,Port Elizabeth
FM-42901,Frank Merwin,Home Office,Kenya,Africa,Nairobi,Nairobi
CR-28201,Cyra Reiten,Home Office,Algeria,Africa,Constantine,Constantine
AD-1801,Alan Dominguez,Home Office,Egypt,Africa,Al Qahirah,Cairo
EH-40051,Erica Hernandez,Home Office,Ghana,Africa,Ashanti,Kumasi
EM-42001,Evan Minnotte,Home Office,Morocco,Africa,Rabat-Salé-Zemmour-Zaer,Sale
JL-51751,James Lanier,Home Office,South Africa,Africa,Gauteng,Pretoria
MG-76801,Maureen Gastineau,Home Office,Mozambique,Africa,Tete,Tete
TN-110401,Tanja Norvell,Home Office,Morocco,Africa,Grand Casablanca,Casablanca
NF-84751,Neil Französisch,Home Office,Guinea-Bissau,Africa,Bissau,Bissau
BC-11251,Becky Castell,Home Office,Senegal,Africa,Dakar,Dakar
PO-91801,Philisse Overcash,Home Office,Egypt,Africa,Al Qahirah,Cairo
BS-18002,Bryan Spruell,Home Office,Ukraine,Emea,Kherson,Kherson
DB-29103,Daniel Byrd,Home Office,Iraq,Emea,Baghdad,Baghdad
FC-142452,Frank Carlisle,Home Office,United Kingdom,North,England,Manchester
JS-159401,Joni Sundaresam,Home Office,India,Central Asia,Madhya Pradesh,Ujjain
TH-215501,Tracy Hopkins,Home Office,China,North Asia,Heilongjiang,Shuangyashan
PO-191802,Philisse Overcash,Home Office,Austria,Central,Vienna,Vienna
LS-169753,Lindsay Shagiari,Home Office,Guadeloupe,Caribbean,Guadeloupe,Les Abymes
TC-115351,Tracy Collins,Home Office,Democratic Republic Of The Congo,Africa,Katanga,Likasi
LC-69602,Lindsay Castell,Home Office,Russia,Emea,Dagestan,Makhachkala
RD-96603,Robert Dilbeck,Home Office,Belarus,Emea,Vitsyebsk,Orsha
BT-113053,Beth Thompson,Home Office,Mexico,North,Sinaloa,Culiacán
DB-129102,Daniel Byrd,Home Office,United Kingdom,North,England,High Wycombe
CA-20551,Cathy Armstrong,Home Office,Canada,Canada,Ontario,Whitby
JP-161352,Julie Prescott,Home Office,United Kingdom,North,England,West Bromwich
TT-214603,Tonja Turnell,Home Office,Cuba,Caribbean,Las Tunas,Las Tunas
KM-163751,Katherine Murray,Home Office,New Zealand,Oceania,Hawke'S Bay,Napier
MG-176802,Maureen Gastineau,Home Office,Italy,South,Lombardy,Monza
JK-156403,Jim Kriz,Home Office,Cuba,Caribbean,Camagüey,Camagüey
ED-138853,Emily Ducich,Home Office,Mexico,North,Coahuila,Piedras Negras
SD-104852,Shirley Daniels,Home Office,Israel,Emea,Tel Aviv,Holon
KB-164053,Katrina Bavinger,Home Office,Brazil,South,Goiás,Águas Lindas De Goiás
DR-29402,Daniel Raglin,Home Office,Poland,Emea,Silesia,Gliwice
LS-69751,Lindsay Shagiari,Home Office,Zambia,Africa,Copperbelt,Kitwe
RD-196603,Robert Dilbeck,Home Office,Mexico,North,Distrito Federal,Mexico City
MG-76802,Maureen Gastineau,Home Office,Iran,Emea,Razavi Khorasan,Mashhad
HD-47852,Harold Dahlen,Home Office,Ukraine,Emea,Mykolayiv,Mykolayiv
TN-210401,Tanja Norvell,Home Office,China,North Asia,Henan,Shangqiu
DW-34803,Dianna Wilson,Home Office,Iran,Emea,Mazandaran,Babol
CR-126252,Corey Roper,Home Office,France,Central,Provence-Alpes-Côte D'Azur,Vence
AW-109301,Arthur Wiediger,Home Office,India,Central Asia,Assam,Guwahati
DA-134503,Dianna Arnett,Home Office,Nicaragua,Central,León,León
PS-90452,Penelope Sewall,Home Office,Czech Republic,Emea,Prague,Prague
DB-33601,Dennis Bolton,Home Office,Zambia,Africa,Copperbelt,Kitwe
BF-110053,Barry Franz,Home Office,Brazil,South,São Paulo,Diadema
RS-198701,Roy Skaria,Home Office,China,North Asia,Fujian,Jinjiang
MT-80701,Michelle Tran,Home Office,Egypt,Africa,Suhaj,Girga
DS-30301,Darrin Sayre,Home Office,Mozambique,Africa,Cidade De Maputo,Maputo
AD-101801,Alan Dominguez,Home Office,China,North Asia,Henan,Zhoukou
JP-161351,Julie Prescott,Home Office,New Zealand,Oceania,Wellington,Wellington
RB-197052,Roger Barcio,Home Office,France,Central,Pays De La Loire,Nantes
AB-102553,Alejandro Ballentine,Home Office,Mexico,North,Jalisco,Tlaquepaque
SS-205151,Shirley Schmidt,Home Office,China,North Asia,Shanxi,Yuncheng
CK-123251,Christine Kargatis,Home Office,Japan,North Asia,Aichi,Kasugai
TC-214752,Tony Chapman,Home Office,Germany,Central,North Rhine-Westphalia,Cologne
NP-186851,Nora Pelletier,Home Office,India,Central Asia,Tamil Nadu,Salem
AT-4352,Alyssa Tate,Home Office,Poland,Emea,Pomerania,Gdansk
TW-210253,Tamara Willingham,Home Office,Mexico,North,Guanajuato,León
TT-114601,Tonja Turnell,Home Office,Ghana,Africa,Northern,Tamale
TB-111902,Thomas Brumley,Home Office,Ukraine,Emea,Volyn,Luts'K
HR-47702,Hallie Redmond,Home Office,Canada,Canada,Ontario,Toronto
PK-89101,Paul Knutson,Home Office,Ukraine,Emea,Chernihiv,Chernihiv
NM-84451,Nathan Mautz,Home Office,Egypt,Africa,Al Qahirah,Cairo
JJ-157602,Joel Jenkins,Home Office,Germany,Central,Baden-Württemberg,Waiblingen
PO-91952,Phillina Ober,Home Office,Canada,Canada,Alberta,Edmonton
ML-77551,Max Ludwig,Home Office,Democratic Republic Of The Congo,Africa,Kinshasa,Kinshasa
SL-101551,Sara Luxemburg,Home Office,Democratic Republic Of The Congo,Africa,Katanga,Kolwezi
SM-203203,Sean Miller,Home Office,Mexico,North,Jalisco,Zapopan
MZ-173352,Maria Zettner,Home Office,France,Central,Ile-De-France,Malakoff
RB-197953,Ross Baird,Home Office,Guatemala,Central,Escuintla,Escuintla
LB-67951,Laurel Beltran,Home Office,South Africa,Africa,Western Cape,Cape Town
EM-42002,Evan Minnotte,Home Office,Russia,Emea,Stavropol',Budënnovsk
RB-194651,Rick Bensley,Home Office,India,Central Asia,Uttar Pradesh,Agra
BE-114551,Brad Eason,Home Office,India,Central Asia,Uttar Pradesh,Moradabad
AB-106002,Ann Blume,Corporate,Italy,South,Lombardy,Sesto San Giovanni
SP-206501,Stephanie Phelps,Corporate,China,North Asia,Hubei,Yingcheng
ES-140801,Erin Smith,Corporate,China,North Asia,Henan,Yunyang
TS-214302,Tom Stivers,Corporate,Italy,South,Apulia,Brindisi
BS-115901,Brendan Sweed,Corporate,China,North Asia,Jiangsu,Yancheng
JK-153251,Jason Klamczynski,Corporate,China,North Asia,Anhui,Suzhou
BF-112753,Beth Fritzler,Corporate,Mexico,North,Coahuila,Acuña
TH-212351,Tiffany House,Corporate,China,North Asia,Guangdong,Guangzhou
RF-193451,Randy Ferguson,Corporate,China,North Asia,Jiangsu,Jiangyan
AR-103453,Alex Russell,Corporate,Brazil,South,Sergipe,Aracaju
LA-167803,Laura Armstrong,Corporate,Brazil,South,Rio De Janeiro,São Gonçalo
TB-213552,Todd Boyes,Corporate,Italy,South,Lombardy,Milan
VP-217603,Victoria Pisteka,Corporate,Mexico,North,Tamaulipas,Reynosa
DJ-135103,Don Jones,Corporate,Mexico,North,Chihuahua,Chihuahua
PJ-188351,Patrick Jones,Corporate,China,North Asia,Hunan,Wuxi
TH-212352,Tiffany House,Corporate,Finland,North,Uusimaa,Vantaa
DM-135251,Don Miller,Corporate,India,Central Asia,Bihar,Muzaffarpur
DG-133001,Deirdre Greer,Corporate,China,North Asia,Jiangsu,Changshu
RR-195252,Rick Reed,Corporate,Spain,South,Madrid,Madrid
PC-187452,Pamela Coakley,Corporate,Italy,South,Trentino-Alto Adige,Bolzano
RP-192701,Rachel Payne,Corporate,China,North Asia,Guangxi,Nanning
CJ-118753,Carl Jackson,Corporate,Brazil,South,Pernambuco,Cabo De Santo Agostinho
KD-164953,Keith Dawkins,Corporate,Mexico,North,Distrito Federal,Azcapotzalco
BS-113652,Bill Shonely,Corporate,United Kingdom,North,England,Ipswich
BG-116953,Brooke Gillingham,Corporate,Mexico,North,Sinaloa,Culiacán
YC-218953,Yoseph Carroll,Corporate,Brazil,South,Rio De Janeiro,Petrópolis
PB-192101,Phillip Breyer,Corporate,Taiwan,North Asia,Taipei City,Taipei
LW-169902,Lindsay Williams,Corporate,Italy,South,Piedmont,Turin
SC-207703,Stewart Carmichael,Corporate,Mexico,North,Michoacán,Morelia
ER-138553,Elpida Rittenbach,Corporate,Brazil,South,São Paulo,São Paulo
HE-148002,Harold Engle,Corporate,Italy,South,Emilia-Romagna,Ferrara
JK-153253,Jason Klamczynski,Corporate,Mexico,North,Distrito Federal,Mexico City
JG-153102,Jason Gross,Corporate,United Kingdom,North,England,Poole
DM-129553,Dario Medina,Corporate,Cuba,Caribbean,Granma,Bayamo
GB-145303,George Bell,Corporate,Brazil,South,Federal District,Brasília
HE-148003,Harold Engle,Corporate,Brazil,South,Rio Grande Do Sul,Lajeado
LD-168553,Lela Donovan,Corporate,Colombia,South,Bogota,Bogotá
BW-111101,Bart Watters,Corporate,India,Central Asia,Uttar Pradesh,Jhansi
FH-143651,Fred Hopkins,Corporate,China,North Asia,Jiangsu,Suzhou
EB-138401,Ellis Ballard,Corporate,China,North Asia,Sichuan,Suining
MD-178601,Michael Dominguez,Corporate,China,North Asia,Zhejiang,Lanxi
BG-116951,Brooke Gillingham,Corporate,India,Central Asia,Maharashtra,Pune
CM-127152,Craig Molinari,Corporate,Spain,South,Basque Country,San Sebastian
GM-146953,Greg Maxwell,Corporate,Cuba,Caribbean,Holguín,Holguín
JG-153101,Jason Gross,Corporate,India,Central Asia,Bihar,Bihar Sharif
CP-123403,Christine Phan,Corporate,Mexico,North,Campeche,Ciudad Del Carmen
EA-140353,Erin Ashbrook,Corporate,Mexico,North,Nuevo León,Monterrey
FC-143353,Fred Chung,Corporate,Mexico,North,Distrito Federal,Mexico City
DK-132251,Dean Katz,Corporate,China,North Asia,Jiangsu,Jiangyan
EB-138402,Ellis Ballard,Corporate,United Kingdom,North,England,West Bromwich
KL-165552,Kelly Lampkin,Corporate,United Kingdom,North,England,Ipswich
MS-179802,Michael Stewart,Corporate,Italy,South,Emilia-Romagna,Reggio Nell'Emilia
SW-207551,Steven Ward,Corporate,China,North Asia,Guangdong,Shenzhen
TP-215651,Tracy Poddar,Corporate,China,North Asia,Guangxi,Guilin
JB-154003,Jennifer Braxton,Corporate,Cuba,Caribbean,Camagüey,Camagüey
HH-150101,Hilary Holden,Corporate,India,Central Asia,Madhya Pradesh,Indore
AM-103603,Alice Mccarthy,Corporate,Brazil,South,Pará,Santarém
MH-176203,Matt Hagelstein,Corporate,Mexico,North,México,Toluca
YC-218952,Yoseph Carroll,Corporate,United Kingdom,North,England,Watford
CA-119651,Carol Adams,Corporate,China,North Asia,Guangdong,Foshan
BV-112451,Benjamin Venier,Corporate,China,North Asia,Henan,Luoyang
GT-146353,Grant Thornton,Corporate,Mexico,North,Distrito Federal,Azcapotzalco
SB-202903,Sean Braxton,Corporate,Mexico,North,Veracruz,Poza Rica De Hidalgo
TH-211153,Thea Hudgings,Corporate,Brazil,South,Parana,Curitiba
BW-111103,Bart Watters,Corporate,Mexico,North,Sinaloa,Los Mochis
TC-209802,Tamara Chand,Corporate,United Kingdom,North,England,Wolverhampton
KE-164202,Katrina Edelman,Corporate,Italy,South,Veneto,Venice
MH-177851,Maya Herman,Corporate,China,North Asia,Tianjin,Tianjin
BN-114703,Brad Norvell,Corporate,Mexico,North,San Luis Potosí,San Luis Potosí
AM-103601,Alice Mccarthy,Corporate,Malaysia,Southeast Asia,Sabah,Tawau
SH-206353,Stefanie Holloman,Corporate,Mexico,North,Chihuahua,Chihuahua
DL-134952,Dionis Lloyd,Corporate,Italy,South,Lombardy,Brescia
SH-199751,Sally Hughsby,Corporate,China,North Asia,Zhejiang,Jiaxing
ML-180403,Michelle Lonsdale,Corporate,Brazil,South,Rio Grande Do Sul,Rio Grande
CV-128051,Cynthia Voltz,Corporate,China,North Asia,Anhui,Hefei
MP-179653,Michael Paige,Corporate,Mexico,North,Sonora,Hermosillo
DL-134953,Dionis Lloyd,Corporate,Mexico,North,Yucatán,Progreso
ML-173952,Marina Lichtenstein,Corporate,Spain,South,Castile And León,Valladolid
AS-102251,Alan Schoenberger,Corporate,China,North Asia,Shandong,Jinan
BP-110953,Bart Pistole,Corporate,Jamaica,Caribbean,Saint Catherine,Spanish Town
ME-180101,Michelle Ellison,Corporate,Singapore,Southeast Asia,Singapore,Singapore
MC-176352,Matthew Clasen,Corporate,Spain,South,Andalusía,Seville
KH-166903,Kristen Hastings,Corporate,Jamaica,Caribbean,Saint Catherine,Portmore
ML-180401,Michelle Lonsdale,Corporate,China,North Asia,Shanghai,Shanghai
KH-166902,Kristen Hastings,Corporate,Spain,South,Madrid,Alcobendas
MS-179801,Michael Stewart,Corporate,India,Central Asia,Maharashtra,Nagpur
JD-161502,Justin Deggeller,Corporate,United Kingdom,North,England,Tamworth
MW-182353,Mitch Willingham,Corporate,Chile,South,Santiago,Puente Alto
SC-206951,Steve Chapman,Corporate,China,North Asia,Guangdong,Zhuhai
AH-101951,Alan Haines,Corporate,India,Central Asia,Assam,Guwahati
CP-123402,Christine Phan,Corporate,Spain,South,Valenciana,Valencia
AG-105252,Andy Gerbode,Corporate,Italy,South,Abruzzi,Teramo
BM-116503,Brian Moss,Corporate,Cuba,Caribbean,Santiago De Cuba,Santiago De Cuba
AG-105251,Andy Gerbode,Corporate,India,Central Asia,Andhra Pradesh,Nellore
AG-103002,Aleksandra Gannaway,Corporate,United Kingdom,North,England,Halesowen
AR-108251,Anthony Rawles,Corporate,India,Central Asia,Maharashtra,Pune
FH-142753,Frank Hawley,Corporate,Mexico,North,Distrito Federal,Tlalpan
NG-183553,Nat Gilpin,Corporate,Cuba,Caribbean,Santiago De Cuba,Santiago De Cuba
DK-131503,David Kendrick,Corporate,Cuba,Caribbean,Isla De La Juventud,Nueva Gerona
JG-158052,John Grady,Corporate,United Kingdom,North,England,Mansfield
HM-148601,Harry Marie,Corporate,China,North Asia,Guangdong,Licheng
PJ-188353,Patrick Jones,Corporate,Mexico,North,Jalisco,Zapopan
JD-158951,Jonathan Doherty,Corporate,China,North Asia,Chongqing,Chongqing
AH-101952,Alan Haines,Corporate,United Kingdom,North,England,Farnborough
BS-113803,Bill Stewart,Corporate,Chile,South,Santiago,Santiago
JP-154603,Jennifer Patt,Corporate,Brazil,South,Rondônia,Ji-Paraná
EM-138101,Eleni Mccrary,Corporate,India,Central Asia,Odisha,Bhubaneswar
JB-154002,Jennifer Braxton,Corporate,Italy,South,Apulia,Taranto
TS-212051,Thomas Seio,Corporate,China,North Asia,Jiangxi,Yichun
SC-202301,Scot Coram,Corporate,China,North Asia,Henan,Nanyang
RP-198552,Roy Phan,Corporate,United Kingdom,North,Wales,Cardiff
NH-186101,Nicole Hansen,Corporate,India,Central Asia,Kerala,Thiruvananthapuram
CA-123101,Christine Abelman,Corporate,India,Central Asia,Uttar Pradesh,Meerut
DR-128801,Dan Reichenbach,Corporate,Malaysia,Southeast Asia,Trengganu,Kuala Terengganu
JS-156851,Jim Sink,Corporate,China,North Asia,Shanghai,Shanghai
SF-209653,Sylvia Foulston,Corporate,Colombia,South,Caldas,Manizales
MW-182351,Mitch Willingham,Corporate,India,Central Asia,Telangana,Hyderabad
AY-105551,Andy Yotov,Corporate,Japan,North Asia,Shizuoka,Nagaoka
GM-146951,Greg Maxwell,Corporate,China,North Asia,Guangdong,Guangzhou
AR-108252,Anthony Rawles,Corporate,Italy,South,Marche,Pesaro
AR-104052,Allen Rosenblatt,Corporate,Italy,South,Piedmont,Turin
JD-161503,Justin Deggeller,Corporate,Brazil,South,São Paulo,Itapevi
YS-218802,Yana Sorensen,Corporate,United Kingdom,North,England,Kettering
KH-166303,Ken Heidel,Corporate,Mexico,North,Sonora,Hermosillo
JS-156852,Jim Sink,Corporate,United Kingdom,North,England,Luton
CS-124902,Cindy Schnelling,Corporate,Spain,South,Madrid,Madrid
TS-211603,Theresa Swint,Corporate,Mexico,North,Veracruz,Orizaba
CS-118453,Cari Sayre,Corporate,Brazil,South,São Paulo,Taubaté
CK-127603,Cyma Kinney,Corporate,Colombia,South,Atlántico,Soledad
CP-123401,Christine Phan,Corporate,India,Central Asia,Bihar,Aurangabad
CM-127151,Craig Molinari,Corporate,India,Central Asia,Maharashtra,Sangli
ND-184602,Neil Ducich,Corporate,Norway,North,Buskerud,Drammen
TP-215653,Tracy Poddar,Corporate,Mexico,North,Coahuila,Saltillo
CV-128052,Cynthia Voltz,Corporate,United Kingdom,North,England,Stourbridge
SV-208152,Stuart Van,Corporate,Italy,South,Emilia-Romagna,Ravenna
KE-164203,Katrina Edelman,Corporate,Cuba,Caribbean,Las Tunas,Las Tunas
VG-218053,Vivek Grady,Corporate,Brazil,South,Ceará,Caucaia
HH-150103,Hilary Holden,Corporate,Mexico,North,Distrito Federal,Miguel Hidalgo
EB-137503,Edward Becker,Corporate,Brazil,South,São Paulo,Santo André
VP-217602,Victoria Pisteka,Corporate,United Kingdom,North,England,South Shields
AB-106003,Ann Blume,Corporate,Mexico,North,Coahuila,Piedras Negras
DW-135853,Dorothy Wardle,Corporate,Cuba,Caribbean,Las Tunas,Las Tunas
MC-176053,Matt Connell,Corporate,Cuba,Caribbean,Las Tunas,Puerto Padre
GR-145603,Georgia Rosenberg,Corporate,Mexico,North,Distrito Federal,Mexico City
SP-206503,Stephanie Phelps,Corporate,Brazil,South,Parana,Maringá
LO-171701,Lori Olson,Corporate,India,Central Asia,Delhi,Delhi
KD-164951,Keith Dawkins,Corporate,China,North Asia,Guangdong,Guangzhou
LS-169452,Linda Southworth,Corporate,United Kingdom,North,England,Bolton
AG-103001,Aleksandra Gannaway,Corporate,China,North Asia,Anhui,Suzhou
MG-182053,Mitch Gastineau,Corporate,Mexico,North,México,Tlalnepantla
SP-206201,Stefania Perrino,Corporate,Bangladesh,Central Asia,Dhaka,Dhaka
SC-202603,Scott Cohen,Corporate,Mexico,North,Durango,Durango
EB-139753,Erica Bern,Corporate,Brazil,South,São Paulo,São Paulo
BS-113651,Bill Shonely,Corporate,India,Central Asia,Andhra Pradesh,Vijayawada
RW-196303,Rob Williams,Corporate,Nicaragua,Central,Managua,Managua
MM-182803,Muhammed Macintyre,Corporate,Guatemala,Central,Guatemala,Mixco
FM-142153,Filia Mcadams,Corporate,Guatemala,Central,Guatemala,Amatitlán
JS-156853,Jim Sink,Corporate,Nicaragua,Central,Managua,Managua
DJ-134203,Denny Joy,Corporate,Guatemala,Central,Guatemala,Villa Canales
HG-149653,Henry Goldwyn,Corporate,El Salvador,Central,San Salvador,San Salvador
NS-186403,Noel Staavos,Corporate,Nicaragua,Central,Managua,Managua
DS-131803,David Smith,Corporate,Nicaragua,Central,Managua,Managua
BP-110503,Barry Pond,Corporate,El Salvador,Central,San Salvador,Mejicanos
TT-212653,Tim Taslimi,Corporate,El Salvador,Central,San Salvador,San Salvador
MC-175903,Matt Collister,Corporate,Guatemala,Central,Chimaltenango,Chimaltenango
HW-149353,Helen Wasserman,Corporate,El Salvador,Central,San Salvador,Soyapango
SV-208153,Stuart Van,Corporate,Nicaragua,Central,Chinandega,Chinandega
AG-104953,Andrew Gjertsen,Corporate,Guatemala,Central,Guatemala,Petapa
SW-207553,Steven Ward,Corporate,Nicaragua,Central,Managua,Managua
NC-186253,Noah Childs,Corporate,Nicaragua,Central,Managua,Managua
FW-143953,Fred Wasserman,Corporate,Nicaragua,Central,León,León
DH-130753,Dave Hallsten,Corporate,Nicaragua,Central,Masaya,Masaya
EM-138253,Elizabeth Moffitt,Corporate,Guatemala,Central,Chimaltenango,Chimaltenango
AR-104053,Allen Rosenblatt,Corporate,Nicaragua,Central,Managua,Managua
MK-179053,Michael Kennedy,Corporate,El Salvador,Central,San Salvador,San Salvador
DP-131052,Dave Poirier,Corporate,France,Central,Provence-Alpes-Côte D'Azur,La Seyne-Sur-Mer
DB-129702,Darren Budd,Corporate,France,Central,Nord-Pas-De-Calais,Tourcoing
BS-113802,Bill Stewart,Corporate,France,Central,Rhône-Alpes,Oyonnax
SH-199752,Sally Hughsby,Corporate,Germany,Central,Bavaria,Munich
TS-211602,Theresa Swint,Corporate,Austria,Central,Vienna,Vienna
JM-152652,Janet Molinari,Corporate,France,Central,Aquitaine,Lormont
ML-180402,Michelle Lonsdale,Corporate,France,Central,Provence-Alpes-Côte D'Azur,Aix-En-Provence
